295,-5113.2,2895.5,-2265.9,-1307.8,-3864.5,-4123.3,-1996.9,-2302.2,-9295,342.41,2909.4,-5999.6,-1248.1,-3073.9,-3160.2,8244.6,-2758.3,548.43,-5029.3,-4209.3
296,-5338.7,2494.3,-2133.9,-1631.7,-3399.5,-4737.1,-2156.4,-2561.1,-9512.4,384.29,2238,-6095.3,-1336,-2848.3,-3485.6,9145.9,-3286.8,507.21,-4258.9,-4136.6
297,-5510.9,2192.6,-2042.5,-2062.8,-2977.4,-5346.3,-2453.4,-2748.4,-9725.7,372.33,1610.1,-6366.3,-1484.5,-2552.1,-3872.2,9963.9,-3776.5,483.02,-3479.1,-4089
298,-5619.9,1973.7,-2006.6,-2590.9,-2606.1,-5935.8,-2886.3,-2866.2,-9908.9,311.8,1014.7,-6802.7,-1694.8,-2206.5,-4306.2,10657,-4217.4,461.83,-2708.6,-4063.4
299,-5660.7,1817.9,-2036.2,-3196.7,-2288.1,-6495.7,-3434.4,-2926.8,-10031,204.94,443.8,-7360.4,-1962.5,-1832.3,-4765.5,11186,-4597.8,430.06,-1960.8,-4056.3
300,-5632.9,1705.6,-2133.7,-3852,-2020.5,-7020,-4058.2,-2949.1,-10065,50.269,-105.4,-7962.7,-2279.4,-1447.9,-5222.6,11521,-4906.2,376.83,-1246.4,-4065.1
301,-5541.2,1617.8,-2293.9,-4520.7,-1794.9,-7504.2,-4703.6,-2952.6,-9995.3,-156.36,-629.78,-8513,-2635,-1067.9,-5649.2,11636,-5134.5,294.8,-572.57,-4087.9
302,-5395.9,1537.6,-2504.7,-5162.1,-1600.1,-7942.5,-5310.7,-2951.8,-9822.5,-419.82,-1121,-8916.5,-3017.5,-702.77,-6021.5,11518,-5281.1,179.93,57.017,-4122
303,-5214.3,1448.9,-2748.6,-5737.3,-1424.1,-8326.2,-5823.9,-2952.1,-9567,-743.53,-1567.5,-9104.9,-3413.4,-358.68,-6324.6,11169,-5352,30.352,643.68,-4163.2
304,-5020.3,1337,-3005.5,-6215.7,-1256.2,-8642.5,-6199.8,-2949.7,-9261.5,-1127.7,-1957.6,-9051.5,-3807.3,-37.548,-6555.8,10607,-5360.5,-154.68,1193.1,-4206.5
305,-4843,1188.5,-3256.9,-6580.2,-1087.7,-8874.1,-6412,-2934.7,-8943.3,-1568.5,-2282.6,-8773.7,-4182.3,262.36,-6724.2,9860.2,-5324.9,-375.43,1713.2,-4247.7
306,-4712.5,992.31,-3488.1,-6828.1,-912.03,-9000.4,-6452,-2895.4,-8646.2,-2058.2,-2540.2,-8320.8,-4521,545.1,-6848,8969.5,-5264.4,-631.49,2211.9,-4286.2
307,-4654.8,740.22,-3690.5,-6968.7,-725.25,-9000.4,-6325.7,-2824.1,-8394.2,-2585.4,-2734.9,-7755.2,-4807.8,815.43,-6950.4,7978.6,-5196.6,-921.02,2693.6,-4325
308,-4686,428.52,-3861,-7018.1,-525.94,-8856.3,-6050.4,-2719.7,-8199.2,-3135.2,-2877.4,-7136.1,-5031.8,1077,-7054,6932.3,-5135.2,-1239.6,3157.7,-4371.1
309,-4807.1,59.117,-4000.3,-6994.3,-316.2,-8559.4,-5651.4,-2588.7,-8060.7,-3689.6,-2980.7,-6508.5,-5189.9,1331.2,-7175.7,5873.2,-5090.1,-1579.1,3597.8,-4433.4
310,-5003.2,-359.51,-4110,-6914.6,-102.13,-8113.6,-5159.6,-2443.1,-7966.1,-4227.7,-3057.3,-5901.5,-5288.2,1575.7,-7323.6,4839.9,-5067.7,-1926.6,4003.5,-4520.9
311,-5244.5,-812.45,-4191.1,-6793.7,106.65,-7537.6,-4610.8,-2297.9,-7892.2,-4726.3,-3116.1,-5331.3,-5341.9,1804.8,-7494,3863.4,-5072.5,-2263.9,4363.2,-4641.3
312,-5492.9,-1280.3,-4243.3,-6644.2,298.84,-6862.6,-4042.5,-2167.5,-7808.3,-5162.1,-3160.9,-4806.6,-5372.8,2008.8,-7671.9,2964.9,-5107.7,-2569,4668.4,-4798.8
313,-5708.8,-1743.1,-4265.8,-6477.4,464.39,-6128.1,-3492.4,-2063.6,-7680.9,-5514.7,-3190.8,-4332.9,-5406.1,2175.2,-7834.6,2154.3,-5176.6,-2818.4,4916.3,-4993.8
314,-5859.4,-2183.8,-4259.4,-6302.6,597.28,-5374.4,-2995.3,-1993.2,-7480.2,-5769.1,-3201.5,-3914.6,-5467,2289.6,-7956.9,1431.4,-5282,-2991.6,5109.7,-5222.6
315,-5923.2,-2591.6,-4227.8,-6127.9,696.86,-4637.6,-2581,-1957.9,-7187.3,-5917.8,-3188.1,-3554,-5577.2,2337.6,-8016.2,788.97,-5426.1,-3076.2,5253.4,-5477.4
316,-5891.8,-2961.7,-4178.4,-5960.1,767.14,-3944.6,-2272.8,-1954.4,-6800.3,-5961.3,-3147.2,-3250.4,-5751.8,2305.8,-7997.1,219.1,-5609.3,-3070.6,5349.2,-5747.7
317,-5768.3,-3293.9,-4121.1,-5803.9,814.66,-3312.2,-2085.5,-1975.9,-6335.3,-5907.3,-3079.5,-3000.4,-5997,2184.5,-7892.2,-281.9,-5830,-2984.3,5392.4,-6020.8
318,-5564,-3590.3,-4066.2,-5662.6,845.67,-2748.5,-2024,-2014.1,-5824,-5769.1,-2990.3,-2800,-6307.8,1969,-7700.2,-710.86,-6083.2,-2835,5371.2,-6283.5
319,-5296.4,-3852.8,-4021.8,-5536.7,863.99,-2255.4,-2082.6,-2061.3,-5307.7,-5564.6,-2888.6,-2646.6,-6667.2,1661.4,-7424.1,-1059.5,-6359.7,-2643.6,5269.4,-6523.2
320,-4987.8,-4081.1,-3992,-5423.5,869.89,-1831,-2244.6,-2111.5,-4829.3,-5314.5,-2784.1,-2540.5,-7045.7,1270.4,-7069.9,-1319.7,-6646.3,-2429.3,5072.7,-6728.8
321,-4663.7,-4271.8,-3975.6,-5316.3,860.47,-1470.9,-2484.6,-2161.2,-4426.3,-5040.2,-2685,-2484.4,-7404.3,810.94,-6646.4,-1488.9,-6925.5,-2207.1,4775.1,-6892.2
322,-4350.6,-4418.7,-3966.5,-5205.3,831.37,-1169.4,-2771.6,-2208.1,-4124.1,-4761.7,-2596.7,-2481.2,-7698.9,301.16,-6166.5,-1574.3,-7177.5,-1986.5,4382.4,-7008.8
323,-4071.5,-4513.3,-3955.1,-5078.2,778.99,-920.15,-3072.7,-2250.7,-3932.7,-4495,-2522.3,-2531.5,-7887.8,-239.01,-5645.2,-1591.8,-7382.3,-1772.6,3913.1,-7078.6
324,-3841,-4547.1,-3930.2,-4923.2,702.55,-717.33,-3357.6,-2287,-3844.5,-4251.1,-2463.6,-2631,-7939.8,-789.39,-5097.5,-1563.6,-7523.8,-1568.3,3393.5,-7105.5
325,-3662.6,-4514,-3881.6,-4731.4,605.06,-557.15,-3602.3,-2314.3,-3836.3,-4035.1,-2422.7,-2768.9,-7841.6,-1329.9,-4533.8,-1513.2,-7593.5,-1376,2852.6,-7096.2
326,-3529.6,-4413.8,-3802.1,-4500.2,493.09,-438.75,-3791.3,-2329.3,-3873.7,-3847.4,-2402.2,-2928,-7599.9,-1841.1,-3958.1,-1462.3,-7593.1,-1199.8,2317.5,-7058.3
327,-3428.9,-4254.4,-3687.9,-4235.4,375.74,-364.22,-3918.8,-2328.7,-3918.4,-3684.9,-2405.1,-3086.8,-7238.9,-2304.9,-3369.3,-1427.9,-7534.5,-1045.9,1810.2,-6998.6
